CET,Temperatura maksymalnaC,Temperatura średniaC,Temperatura minimalnaC, Mean Wilgotność, Max Ciśnienie na poziomie morzahPa, Mean Ciśnienie na poziomie morzahPa, Min Ciśnienie na poziomie morzahPa, Max Prędkość wiatruKm/h, Mean Prędkość wiatruKm/h, CloudCover
2013-9-21,14,11,8,90,1025,1021,1016,19,10,5
2013-9-22,15,11,8,87,1026,1024,1020,21,11,5
2013-9-23,15,13,12,91,1019,1015,1012,32,24,6
2013-9-24,15,12,9,88,1013,1012,1011,34,18,5
2013-9-25,12,8,5,84,1016,1015,1013,14,8,4
2013-9-26,13,9,5,91,1016,1010,1006,29,10,6
2013-9-27,11,7,4,85,1019,1017,1016,21,11,5
2013-9-28,12,6,1,85,1017,1016,1015,19,6,4
2013-9-29,12,4,-2,85,1019,1018,1017,21,6,2
2013-9-30,12,6,1,77,1017,1016,1014,32,16,1
2013-10-1,11,6,1,73,1019,1016,1014,32,16,6
2013-10-2,9,4,1,78,1029,1024,1019,23,13,4
2013-10-3,8,3,-2,74,1033,1031,1029,23,8,5
2013-10-4,11,4,-1,64,1032,1030,1027,19,13,
2013-10-5,16,6,-3,64,1027,1023,1020,14,6,3
2013-10-6,13,8,4,69,1026,1023,1021,19,5,6
2013-10-7,14,7,-1,90,1029,1028,1026,11,3,5
2013-10-8,17,10,3,81,1029,1027,1024,16,6,5
2013-10-9,17,9,1,77,1024,1019,1014,26,6,3
2013-10-10,17,13,9,77,1014,1011,1009,19,11,5
2013-10-11,19,13,8,81,1019,1016,1012,24,11,3
2013-10-12,18,14,10,87,1022,1021,1019,23,13,4
2013-10-13,20,14,9,85,1023,1020,1018,26,11,3
2013-10-14,15,10,5,82,1024,1022,1019,19,6,4
2013-10-15,16,10,5,88,1019,1013,1008,13,6,4
2013-10-16,10,9,9,94,1013,1008,1006,14,10,6
2013-10-17,12,10,8,83,1014,1013,1010,19,8,5
2013-10-18,11,8,6,87,1021,1013,1008,35,19,4
2013-10-19,12,6,0,81,1024,1022,1018,11,6,3
2013-10-20,18,11,5,71,1018,1017,1017,29,13,
2013-10-21,18,14,11,77,1020,1017,1016,34,14,2
2013-10-22,21,13,7,78,1020,1019,1017,10,6,3
2013-10-23,22,14,7,76,1018,1014,1012,16,8,
2013-10-24,17,13,10,89,1022,1019,1015,16,8,3
2013-10-25,18,11,5,88,1023,1021,1019,11,5,2
2013-10-26,21,14,9,78,1019,1017,1016,23,10,
2013-10-27,21,16,11,66,1017,1013,1009,34,14,
2013-10-28,20,16,11,62,1012,1009,1006,35,19,4
2013-10-29,17,13,9,79,1018,1014,1009,16,11,2
2013-10-30,12,7,3,80,1027,1022,1018,23,6,1
2013-10-31,12,4,-2,78,1029,1027,1023,14,5,
2013-11-1,14,7,0,79,1023,1020,1017,32,8,3
2013-11-2,14,10,6,78,1017,1010,1006,24,10,5
2013-11-3,13,9,6,86,1007,1004,1000,34,14,5
2013-11-4,11,7,4,73,1008,1002,995,19,13,4
2013-11-5,9,7,5,91,999,997,994,16,6,6
2013-11-6,8,4,2,89,1006,1000,996,29,11,5
2013-11-7,13,8,4,87,1012,1008,1006,24,16,6
2013-11-8,17,13,10,72,1015,1012,1011,24,13,4
2013-11-9,13,9,6,86,1013,1011,1009,26,8,5
2013-11-10,10,7,4,86,1012,1008,1005,13,8,4
2013-11-11,7,4,3,87,1031,1024,1012,21,10,4
2013-11-12,5,3,-1,88,1032,1028,1024,16,10,5
2013-11-13,5,2,0,95,1028,1025,1023,19,8,6
2013-11-14,7,2,-2,90,1028,1023,1021,16,6,4
2013-11-15,6,3,0,91,1029,1026,1021,11,6,4
2013-11-16,5,1,-2,98,1030,1028,1026,23,8,6
2013-11-17,6,2,-2,97,1026,1025,1024,16,8,4
2013-11-18,6,2,-1,90,1024,1017,1012,21,11,3
2013-11-19,12,6,1,84,1012,1009,1006,16,8,
2013-11-20,10,5,0,92,1006,1002,1000,13,8,5
2013-11-21,8,7,5,96,1004,1003,1002,19,8,5
2013-11-22,7,6,5,99,1011,1006,1003,13,6,6
2013-11-23,8,7,5,100,1013,1012,1011,14,6,6
2013-11-24,8,6,3,97,1011,1009,1008,27,16,6
2013-11-25,2,0,-1,93,1019,1014,1009,32,24,5
2013-11-26,1,0,-1,89,1028,1023,1019,21,13,6
2013-11-27,-1,-2,-3,89,1031,1029,1027,16,10,6
2013-11-28,3,0,-3,92,1027,1021,1018,26,18,6
2013-11-29,3,2,2,87,1020,1017,1010,32,21,6
2013-11-30,4,2,1,90,1021,1014,1009,23,16,5
2013-12-1,5,3,2,86,1023,1022,1021,32,19,6
2013-12-2,4,0,-4,87,1036,1031,1023,21,13,4
2013-12-3,4,-1,-6,83,1036,1031,1026,23,8,
2013-12-4,3,1,-1,78,1026,1020,1018,32,18,6
2013-12-5,4,1,-1,86,1021,1014,999,40,24,5
2013-12-6,2,1,0,79,1002,1000,997,58,42,5
2013-12-7,1,-2,-4,79,1018,1011,1003,50,37,5
2013-12-8,2,-2,-6,84,1024,1021,1018,27,18,5
2013-12-9,6,2,-1,96,1028,1018,1014,35,24,6
2013-12-10,1,-2,-5,84,1038,1035,1029,10,5,3
2013-12-11,4,1,-1,79,1036,1034,1032,16,10,6
2013-12-12,3,1,-1,95,1033,1030,1027,16,11,6
2013-12-13,3,0,-3,98,1027,1024,1023,11,6,4
2013-12-14,0,-2,-4,98,1029,1025,1023,16,6,7
2013-12-15,3,1,0,91,1031,1029,1028,14,13,6
2013-12-16,7,4,1,82,1034,1032,1030,21,13,6
2013-12-17,6,2,-1,78,1033,1030,1027,21,14,
2013-12-18,2,0,-2,90,1030,1026,1021,21,14,5
2013-12-19,1,-2,-4,84,1024,1017,1014,24,11,2
2013-12-20,1,-1,-2,89,1031,1024,1018,23,11,6
2013-12-21,4,1,-2,85,1036,1032,1028,21,14,5
2013-12-22,6,1,-3,85,1031,1024,1020,27,14,2
2013-12-23,8,3,-1,81,1023,1021,1018,29,18,5
2013-12-24,12,4,-3,69,1021,1013,1007,35,10,
2013-12-25,11,9,7,59,1008,1002,1000,35,18,3
2013-12-26,12,10,8,57,1004,1001,999,29,16,8
2013-12-27,8,3,-1,89,1014,1009,1003,19,6,6
2013-12-28,13,6,-3,84,1014,1010,1008,26,6,4
2013-12-29,7,4,1,77,1026,1015,1008,26,11,5
2013-12-30,6,1,-4,89,1031,1028,1024,13,3,8
2013-12-31,1,-1,-3,98,1030,1025,1020,16,6,6
